1335.9,0.00,3.09,62.20,
1335.8,0.00,11.66,62.27,
1335.7,0.00,-11.34,62.33,
1337.2,0.00,-1.41,62.39,
1337.3,0.00,-2.70,62.45,
1337.4,0.00,8.35,62.51,
1337.4,0.00,0.72,62.58,
1337.4,0.00,0.02,62.64,
1337.3,0.00,0.00,62.70,
1336.3,0.00,0.00,62.76,
1335.7,0.00,-13.46,62.81,
1335.6,0.00,-4.51,62.87,
1335.5,0.00,6.44,62.93,
1335.5,0.00,15.51,62.99,
1335.6,0.00,15.99,63.05,
1335.5,0.00,6.08,63.11,
1336.0,0.00,0.25,63.17,
1336.0,0.00,1.45,63.23,
1336.0,0.00,15.03,63.28,
1335.9,0.00,1.83,63.34,
1335.9,0.00,-12.50,63.40,
1336.4,0.00,-9.92,63.45,
1336.3,0.00,6.56,63.51,
1336.3,0.00,15.56,63.56,
1336.3,0.00,2.16,63.63,
1336.3,0.00,-8.97,63.68,
1336.1,0.00,-1.87,63.74,
1335.7,0.00,-3.69,63.80,
1335.6,0.00,-1.47,63.85,
1335.4,0.00,7.41,63.91,
1335.3,0.00,0.50,63.97,
1335.2,0.00,0.02,64.02,
1335.1,0.00,0.00,64.07,
1335.3,0.00,0.00,64.14,
1335.6,0.00,3.49,64.19,
1335.6,0.00,14.37,64.25,
1335.7,0.00,7.85,64.30,
1335.9,0.00,0.35,64.37,
1336.0,0.00,7.78,64.42,
1335.1,0.00,0.47,64.48,
1335.3,0.00,2.08,64.54,
1335.2,0.00,-1.35,64.60,
1335.2,0.00,-13.58,64.66,
1335.1,0.00,-0.94,64.71,
1334.9,0.00,-0.03,64.77,
1335.7,0.00,-0.00,64.84,
1335.2,0.00,-0.00,64.89,
1335.1,0.00,-0.00,64.95,
1335.0,0.00,-5.95,65.01,
1334.9,0.00,-15.50,65.07,
1335.1,0.00,-2.52,65.14,
1334.0,0.00,0.94,65.20,
1334.1,0.00,0.04,65.26,
1333.9,0.00,0.00,65.32,
1333.9,0.00,-2.86,65.39,
1333.7,0.00,-6.79,65.45,
1333.4,0.00,-15.24,65.51,
1333.7,0.00,-3.41,65.58,
1333.4,0.00,2.52,65.64,
1333.3,0.00,-12.44,65.70,
1333.3,0.00,-9.92,65.77,
1333.2,0.00,-0.50,65.83,
1333.4,0.00,14.13,65.90,
1332.7,0.00,5.24,65.96,
1333.1,0.00,-0.34,66.03,
1333.1,0.00,-3.32,66.09,
1333.0,0.00,-0.24,66.16,
1333.0,0.00,8.66,66.22,
1332.6,0.00,8.98,66.29,
1332.8,0.00,-11.28,66.35,
1332.6,0.00,-9.88,66.42,
1332.6,0.00,7.63,66.49,
1332.6,0.00,12.71,66.55,
1332.7,0.00,0.91,66.62,
1332.9,0.00,-10.95,66.69,
1332.8,0.00,-0.74,66.75,
1333.5,0.00,-0.02,66.82,
1333.6,0.00,4.58,66.89,
1333.9,0.00,0.40,66.95,
1333.9,0.00,1.05,67.02,
1333.7,0.00,0.15,67.09,
1334.3,0.00,0.01,67.15,
1333.9,0.00,-0.78,67.22,
1333.8,0.00,3.43,67.28,
1333.9,0.00,6.65,67.35,
1334.0,0.00,0.31,67.42,
1334.2,0.00,12.58,67.48,
1333.8,0.00,1.46,67.55,
1334.0,0.00,0.05,67.62,
1334.1,0.00,0.00,67.68,
1334.1,0.00,-3.64,67.75,
1334.2,0.00,-0.21,67.81,
1333.9,0.00,13.46,67.88,
1334.4,0.00,1.77,67.94,
1334.8,0.00,-9.86,68.01,
1334.9,0.00,-16.71,68.08,
1335.2,0.00,-3.81,68.14,
1335.4,0.00,-0.17,68.21,
1334.9,0.00,12.56,68.27,
1334.5,0.00,1.73,68.34,
1334.4,0.00,0.06,68.41,
1334.5,0.00,13.05,68.47,
1334.6,0.00,15.89,68.54,
1334.6,0.00,16.00,68.60,
1335.3,0.00,1.58,68.67,
1336.0,0.00,9.40,68.73,
1336.4,0.00,1.76,68.80,
1336.5,0.00,7.89,68.86,
1336.7,0.00,0.54,68.93,
1336.8,0.00,0.02,68.99,
1336.2,0.00,0.00,69.06,
1335.7,0.00,1.26,69.13,
1335.1,0.00,0.05,69.19,
1335.1,0.00,0.00,69.26,
1335.1,0.00,-7.51,69.32,
1335.0,0.00,-0.41,69.39,
1335.6,0.00,-0.01,69.45,
1336.3,0.00,-2.35,69.52,
1337.0,0.00,-0.52,69.59,
1337.2,0.00,-0.02,69.65,
1337.4,0.00,-2.26,69.72,
1337.6,0.00,-0.17,69.78,
1337.0,0.00,-0.01,69.85,
1337.2,0.00,-0.00,69.92,
1336.9,0.00,-13.05,69.98,
1336.9,0.00,-11.42,70.05,
1337.0,0.00,-15.77,70.11,
1337.0,0.00,-12.37,70.18,
1337.4,0.00,-0.70,70.25,
1337.0,0.00,-0.02,70.31,
1338.0,0.00,10.70,70.38,
1338.0,0.00,1.64,70.45,
1338.1,0.00,0.06,70.52,
1338.3,0.00,0.00,70.58,
1337.9,0.00,0.00,70.65,
1338.2,0.00,-0.13,70.72,
1337.5,0.00,-2.09,70.79,
1337.5,0.00,-0.08,70.85,
1337.5,0.00,-0.00,70.92,
1337.4,0.00,5.95,70.99,
1337.9,0.00,3.48,71.06,
1337.8,0.00,1.99,71.13,
1338.2,0.00,0.08,71.19,
1338.3,0.00,0.00,71.26,
1338.3,0.00,-12.02,71.33,
1338.4,0.00,-1.71,71.40,
1337.8,0.00,-0.06,71.47,
1337.9,0.00,-11.40,71.54,
1337.6,0.00,-15.82,71.61,
1337.6,0.00,-1.58,71.68,
1337.5,0.00,-0.05,71.75,
1337.4,0.00,-0.00,71.82,
1338.0,0.00,-0.00,71.89,
1337.0,0.00,-0.00,71.96,
1337.2,0.00,6.32,72.03,
1337.2,0.00,0.30,72.10,
1337.1,0.00,0.01,72.17,
1337.0,0.00,-7.06,72.24,
1336.3,0.00,-9.63,72.31,
1337.6,0.00,-0.49,72.38,
1337.1,0.00,-2.50,72.45,
1337.1,0.00,-2.61,72.53,
1337.1,0.00,-0.10,72.60,
1337.1,0.00,9.35,72.67,
1337.6,0.00,0.53,72.74,
1336.0,0.00,0.02,72.81,
1336.5,0.00,0.00,72.89,
1336.5,0.00,-0.29,73.04,
1336.5,0.00,12.01,73.10,
1335.8,0.00,7.76,73.17,
1337.2,0.00,1.93,73.25,
1336.9,0.00,-11.80,73.32,
1336.9,0.00,-5.92,73.39,
1336.9,0.00,-0.25,73.47,
1336.9,0.00,1.98,73.54,
1337.6,0.00,0.12,73.61,
1336.6,0.00,7.06,73.68,
1337.2,0.00,15.58,73.76,
1337.2,0.00,15.99,73.83,
1337.1,0.00,13.52,73.91,
1337.2,0.00,0.83,73.97,
1336.5,0.00,0.03,74.05,
1336.7,0.00,0.00,74.12,
1336.0,0.00,0.00,74.19,
1335.9,0.00,0.00,74.27,
1335.7,0.00,-3.62,74.35,
1335.6,0.00,-15.17,74.41,
1336.1,0.00,-14.37,74.49,
1335.0,0.00,-2.89,74.56,
1336.1,0.00,-0.10,74.64,
1336.1,0.00,4.18,74.71,
1336.1,0.00,14.70,74.79,
1336.2,0.00,1.54,74.86,
1335.4,0.00,0.05,74.93,
1336.8,0.00,2.48,75.00,
1336.0,0.00,0.76,75.08,
1336.0,0.00,-5.46,75.15,
1336.0,0.00,-6.34,75.23,
1336.0,0.00,-0.28,75.30,
1336.5,0.00,-0.01,75.37,
1334.4,0.00,-0.00,75.45,
1335.1,0.00,-0.00,75.52,
1334.9,0.00,-0.00,75.59,
1334.8,0.00,-0.00,75.67,
1334.4,0.00,-0.00,75.74,
1334.1,0.00,-0.00,75.81,
1335.7,0.00,2.61,75.90,
1335.3,0.00,0.14,75.96,
1335.4,0.00,-0.13,76.04,
1335.3,0.00,-0.23,76.11,
1335.5,0.00,-0.01,76.18,
1335.9,0.00,-7.09,76.26,
1333.9,0.00,14.02,76.34,
1334.7,0.00,7.33,76.40,
1334.7,0.00,0.63,76.48,
1334.6,0.00,0.02,76.55,
1334.6,0.00,-9.92,76.63,
1333.7,0.00,-0.22,76.70,
1335.2,0.00,2.51,76.77,
1334.4,0.00,0.10,76.85,
1334.4,0.00,0.00,76.93,
1334.4,0.00,-2.48,77.00,
1334.4,0.00,-15.17,77.07,
1335.0,0.00,-3.41,77.15,
1332.9,0.00,14.29,77.22,
1333.8,0.00,27.96,77.30,
1333.7,0.00,19.50,77.37,
1333.6,0.00,5.44,77.45,
1333.6,0.00,0.22,77.52,
1333.1,0.00,0.01,77.59,
1334.6,0.00,0.00,77.67,
1334.3,0.00,0.00,77.74,
1334.4,0.00,-5.51,77.81,
1334.5,0.00,-0.30,77.90,
1334.6,0.00,-0.01,77.96,
1335.1,0.00,7.77,78.04,
1334.3,0.00,0.47,78.12,
1335.1,0.00,-3.62,78.19,
1335.3,0.00,-11.80,78.27,
1335.4,0.00,-12.89,78.35,
1335.6,0.00,-13.40,78.42,
1335.4,0.00,0.62,78.49,
1334.3,0.00,3.33,78.57,
1333.8,0.00,0.14,78.64,
1333.7,0.00,0.00,78.72,
1333.6,0.00,0.00,78.79,
1333.5,0.00,-7.09,78.87,
1333.7,0.00,-0.39,78.94,
1333.6,0.00,-0.01,79.02,
1334.5,0.00,-0.00,79.09,
1334.6,0.00,-2.48,79.17,
1334.7,0.00,-2.38,79.24,
1334.8,0.00,-6.68,79.32,
1334.7,0.00,3.09,79.39,
1334.7,0.00,15.28,79.47,
1334.4,0.00,15.98,79.54,
1334.4,0.00,7.91,79.62,
1334.5,0.00,-4.44,79.69,
1334.5,0.00,-4.53,79.78,
1334.6,0.00,-0.20,79.84,
1333.6,0.00,-7.06,79.92,
1334.3,0.00,-16.72,79.99,
1334.3,0.00,-12.85,80.07,
1334.4,0.00,-0.74,80.14,
1334.4,0.00,11.15,80.22,
1334.4,0.00,1.21,80.29,
1333.7,0.00,0.04,80.38,
1333.2,0.00,0.00,80.44,
1333.2,0.00,0.00,80.52,
1333.2,0.00,0.00,80.59,
1333.1,0.00,2.30,80.67,
1333.0,0.00,-4.25,80.75,
1333.6,0.00,-0.18,80.83,
1334.7,0.00,7.05,80.90,
1334.9,0.00,15.58,80.97,
1335.1,0.00,15.99,81.05,
1335.2,0.00,4.40,81.12,
1335.2,0.00,2.75,81.20,
1334.0,0.00,2.76,81.28,
1333.7,0.00,-2.35,81.35,
1333.7,0.00,-1.71,81.42,
1333.4,0.00,-0.06,81.50,
1333.5,0.00,4.79,81.58,
1333.5,0.00,15.41,81.65,
1333.9,0.00,2.94,81.73,
1334.7,0.00,-7.99,81.80,
1335.0,0.00,-7.55,81.89,
1335.2,0.00,-0.29,81.96,
1335.4,0.00,9.91,82.04,
1334.4,0.00,12.10,82.18,
1334.0,0.00,29.68,82.26,
1334.0,0.00,40.97,82.33,
1334.0,0.00,52.23,82.42,
1334.3,0.00,2.84,82.56,
1334.8,0.00,-12.95,82.64,
1335.7,0.00,-15.89,82.72,
1335.8,0.00,-16.00,82.80,
1336.0,0.00,15.06,82.94,
1335.9,0.00,22.92,83.02,
1334.8,0.00,14.93,83.10,
1334.5,0.00,-12.06,83.17,
1334.5,0.00,-15.86,83.25,
1334.4,0.00,-5.30,83.32,
1334.4,0.00,-0.21,83.40,
1334.8,0.00,-0.01,83.47,
1335.4,0.00,-0.00,83.55,
1336.4,0.00,3.64,83.63,
1336.5,0.00,0.21,83.70,
1336.7,0.00,0.01,83.78,
1336.9,0.00,-5.78,83.86,
1336.3,0.00,-0.80,83.94,
1335.1,0.00,-0.03,84.01,
1334.3,0.00,-0.00,84.09,
1334.2,0.00,-0.00,84.16,
1334.0,0.00,-0.00,84.24,
1333.9,0.00,-0.00,84.31,
1334.1,0.00,7.06,84.38,
1334.7,0.00,15.58,84.46,
1335.8,0.00,15.99,84.54,
1335.9,0.00,16.00,84.60,
1336.1,0.00,12.38,84.68,
1336.4,0.00,0.70,84.75,
1336.4,0.00,0.02,84.83,
1335.3,0.00,0.00,84.90,
1334.7,0.00,0.00,84.99,
1334.7,0.00,-3.47,85.06,
1334.6,0.00,-10.82,85.13,
1334.4,0.00,-1.34,85.20,
1334.5,0.00,-14.88,85.28,
1335.1,0.00,-15.96,85.35,
1335.9,0.00,-1.58,85.43,
1335.9,0.00,-0.05,85.50,
1336.0,0.00,-0.00,85.57,
1336.0,0.00,-0.00,85.65,
1335.8,0.00,-0.00,85.72,
1334.6,0.00,-10.56,85.79,
1334.1,0.00,-0.72,85.88,
1333.9,0.00,-0.02,85.94,
1333.8,0.00,-0.00,86.02,
1333.7,0.00,12.02,86.09,
1334.1,0.00,15.85,86.17,
1334.8,0.00,5.30,86.24,
1335.3,0.00,-0.57,86.32,
1335.4,0.00,-0.03,86.39,
1335.5,0.00,-10.31,86.47,
1335.5,0.00,-15.75,86.54,
1335.1,0.00,-5.29,86.61,
1334.0,0.00,-1.58,86.69,
1333.7,0.00,-0.06,86.77,
1333.6,0.00,-1.11,86.84,
1333.6,0.00,-1.03,86.91,
1333.6,0.00,10.66,86.99,
1333.9,0.00,4.39,87.06,
1334.7,0.00,0.54,87.14,
1335.8,0.00,3.64,87.22,
1336.0,0.00,3.90,87.29,
1336.2,0.00,-6.25,87.37,
1336.5,0.00,-0.42,87.45,
1336.1,0.00,-0.01,87.52,
1335.2,0.00,-0.00,87.59,
1334.5,0.00,-0.00,87.67,
1334.5,0.00,-0.00,87.74,
1334.5,0.00,-0.13,87.81,
1334.5,0.00,-4.56,87.88,
1334.8,0.00,-4.93,87.96,
1335.8,0.00,-0.23,88.04,
1336.6,0.00,8.98,88.12,
1336.8,0.00,0.52,88.19,
1336.9,0.00,0.02,88.26,
1337.1,0.00,7.06,88.33,
1337.0,0.00,1.16,88.40,
1335.3,0.00,-8.90,88.47,
1334.6,0.00,-0.57,88.55,
1334.5,0.00,11.38,88.63,
1334.3,0.00,15.82,88.69,
1334.1,0.00,3.43,88.77,
1334.2,0.00,0.13,88.84,
1335.5,0.00,0.00,88.92,
1336.4,0.00,3.62,88.99,
1336.6,0.00,8.24,89.07,
1336.8,0.00,0.40,89.14,
1337.0,0.00,12.03,89.22,
1335.0,0.00,-20.90,89.36,
1334.9,0.00,-24.44,89.44,
1334.7,0.00,-17.38,89.52,
1334.5,0.00,-1.40,89.59,
1334.3,0.00,-0.04,89.67,
1334.4,0.00,-0.00,89.74,
1336.4,0.00,-0.00,89.82,
1336.7,0.00,-0.00,89.89,
1336.8,0.00,-7.06,89.97,
1337.0,0.00,-15.58,90.04,
1337.1,0.00,-4.59,90.12,
1337.0,0.00,-0.79,90.19,
1334.6,0.00,-14.86,90.27,
1334.2,0.00,-18.73,90.34,
1333.9,0.00,-8.69,90.42,
1333.8,0.00,-15.43,90.49,
1333.7,0.00,-15.98,90.57,
1333.7,0.00,-16.00,90.65,
1335.7,0.00,-1.58,90.72,
1336.6,0.00,1.11,90.79,
1336.8,0.00,5.48,90.87,
1337.0,0.00,0.40,90.94,
1337.2,0.00,0.01,91.02,
1337.0,0.00,-3.68,91.09,
1334.6,0.00,-5.77,91.18,
1333.6,0.00,-0.26,91.25,
1333.4,0.00,-0.01,91.33,
1333.1,0.00,-0.00,91.40,
1332.8,0.00,-0.13,91.47,
1332.8,0.00,-14.65,91.55,
1334.7,0.00,-15.96,91.62,
1335.7,0.00,-7.91,91.70,
1335.9,0.00,-0.36,91.78,
1336.1,0.00,-0.01,91.85,
1336.3,0.00,-0.00,91.94,
1336.2,0.00,-13.05,92.00,
1333.9,0.00,-8.84,92.08,
1332.9,0.00,-0.42,92.15,
1332.8,0.00,-0.01,92.23,
1332.6,0.00,-0.00,92.31,
1332.3,0.00,-0.00,92.39,
1332.3,0.00,-0.00,92.46,
1334.4,0.00,-0.00,92.53,
1335.1,0.00,-0.00,92.61,
1335.2,0.00,-0.00,92.68,
1335.4,0.00,-8.09,92.76,
1335.6,0.00,-1.82,92.84,
1335.6,0.00,-6.01,92.91,
1333.1,0.00,-4.02,92.99,
1332.6,0.00,-0.18,93.06,
1332.4,0.00,-0.01,93.14,
1332.3,0.00,-2.79,93.21,
1332.0,0.00,-4.06,93.30,
1332.0,0.00,-0.41,93.37,
1334.0,0.00,-10.71,93.44,
1334.5,0.00,-7.69,93.52,
1334.6,0.00,-0.35,93.59,
1334.8,0.00,-0.01,93.67,
1335.0,0.00,-0.00,93.75,
1334.8,0.00,-0.00,93.82,
1333.2,0.00,-0.00,93.90,
1332.6,0.00,-0.00,93.97,
1332.4,0.00,-0.00,94.05,
1332.3,0.00,-0.00,94.13,
1332.1,0.00,-0.00,94.21,
1332.1,0.00,-0.13,94.29,
1332.6,0.00,-14.65,94.36,
1333.0,0.00,-15.96,94.44,
1333.0,0.00,-12.51,94.52,
1333.1,0.00,-9.63,94.60,
1333.1,0.00,-8.67,94.67,
1332.9,0.00,-1.13,94.75,
1332.1,0.00,-11.44,94.84,
1331.8,0.00,-15.82,94.91,
1331.6,0.00,-16.00,94.99,
1331.5,0.00,-2.54,95.07,
1331.3,0.00,-0.09,95.15,
1331.4,0.00,-0.00,95.22,
1331.5,0.00,-10.70,95.30,
1331.9,0.00,-15.79,95.38,
1331.9,0.00,-4.60,95.46,
1331.9,0.00,-0.18,95.54,
1331.9,0.00,-0.00,95.63,
1331.7,0.00,-0.00,95.70,
1331.7,0.00,0.13,95.78,
1331.0,0.00,3.95,95.86,
1331.0,0.00,0.17,95.94,
1330.8,0.00,0.00,96.02,
1330.7,0.00,-3.62,96.11,
1330.8,0.00,-13.90,96.18,
1331.2,0.00,-2.25,96.26,
1332.0,0.00,-0.09,96.34,
1332.1,0.00,-11.40,96.42,
1332.2,0.00,-5.90,96.50,
1332.4,0.00,-9.33,96.59,
1332.3,0.00,-11.01,96.66,
1331.3,0.00,-4.34,96.73,
1330.8,0.00,-0.17,96.81,
1330.7,0.00,-0.00,96.89,
1330.7,0.00,-0.00,96.97,
1330.7,0.00,-0.00,97.06,
1331.8,0.00,-0.00,97.21,
1332.3,0.00,-0.00,97.29,
1332.6,0.00,-1.32,97.36,
1332.8,0.00,3.56,97.44,
1333.2,0.00,15.41,97.53,
1332.8,0.00,0.50,97.68,
1332.1,0.00,2.91,97.76,
1332.2,0.00,8.82,97.84,
1332.2,0.00,10.38,97.93,
1332.2,0.00,15.76,98.00,
1332.3,0.00,28.56,98.08,
1332.2,0.00,31.87,98.16,
1333.2,0.00,18.17,98.23,
1333.4,0.00,16.07,98.31,
1333.4,0.00,16.00,98.40,
1333.3,0.00,16.00,98.56,
1332.7,0.00,10.05,98.63,
1331.8,0.00,-6.56,98.71,
1331.6,0.00,-18.04,98.79,
1331.5,0.00,-31.16,98.87,
1331.3,0.00,-36.77,98.94,
1331.6,0.00,-37.75,99.02,
1332.1,0.00,-12.63,99.10,
1333.1,0.00,2.99,99.17,
1333.4,0.00,15.28,99.25,
1333.6,0.00,3.54,99.33,
1333.6,0.00,0.13,99.40,
1333.4,0.00,0.00,99.48,
1333.6,0.00,0.00,99.56,
1333.0,0.00,9.54,99.64,
1333.1,0.00,12.08,99.71,
1333.1,0.00,-0.75,99.79,
1333.1,0.00,-9.63,99.87,
1333.2,0.00,-21.65,99.94,
1333.2,0.00,-20.79,100.02,
1333.6,0.00,-16.20,100.10,
1333.7,0.00,-1.52,100.17,
1333.7,0.00,14.31,100.25,
1333.8,0.00,12.52,100.33,
1333.8,0.00,-2.59,100.40,
1333.7,0.00,-15.27,100.48,
1333.5,0.00,-25.89,100.55,
1333.5,0.00,-29.27,100.63,
1333.5,0.00,-10.87,100.70,
1333.5,0.00,2.48,100.78,
1333.4,0.00,4.66,100.85,
1333.4,0.00,0.21,100.92,
1333.7,0.00,0.01,101.00,
1333.9,0.00,0.00,101.07,
1333.9,0.00,0.00,101.14,
1333.8,0.00,0.00,101.21,
1333.9,0.00,11.40,101.28,
1333.9,0.00,19.44,101.35,
1333.6,0.00,40.48,101.43,
1333.6,0.00,49.15,101.50,
1333.6,0.00,34.66,101.58,
1333.6,0.00,28.00,101.66,
1333.4,0.00,4.93,101.74,
1333.4,0.00,1.70,101.83,
1333.6,0.00,30.19,101.91,
1333.6,0.00,26.91,102.00,
1333.5,0.00,15.31,102.09,
1333.7,0.00,2.13,102.17,
1333.7,0.00,-2.28,102.26,
1333.6,0.00,-8.88,102.35,
1333.4,0.00,-1.83,102.43,
1333.3,0.00,-3.53,102.51,
1333.3,0.00,14.09,102.58,
1333.3,0.00,16.67,102.66,
1333.4,0.00,8.83,102.73,
1333.5,0.00,14.61,102.80,
1333.9,0.00,8.09,102.87,
1333.8,0.00,0.54,102.94,
1333.9,0.00,-8.58,103.03,
1333.9,0.00,-7.86,103.08,
1333.9,0.00,-1.60,103.16,
1333.9,0.00,-1.85,103.21,
1333.4,0.00,4.36,103.27,
1333.4,0.00,18.08,103.32,
1333.2,0.00,20.28,103.38,
1333.3,0.00,-7.69,103.44,
1333.3,0.00,-24.17,103.50,
1332.7,0.00,-13.07,103.56,
1333.1,0.00,-11.29,103.61,
1333.2,0.00,-14.89,103.67,
1333.3,0.00,0.80,103.72,
1333.3,0.00,11.57,103.77,
1333.0,0.00,-6.90,103.83,
1333.7,0.00,14.44,103.88,
1333.0,0.00,6.61,103.93,
1333.1,0.00,5.24,103.98,
1333.0,0.00,9.44,104.04,
1333.0,0.00,-21.29,104.10,
1333.1,0.00,-35.29,104.15,
1332.8,0.00,-13.09,104.20,
1333.8,0.00,7.52,104.26,
1334.0,0.00,20.42,104.32,
1334.1,0.00,15.24,104.37,
1334.1,0.00,-27.13,104.43,
1334.0,0.00,-12.96,104.48,
1334.0,0.00,-0.52,104.54,
1333.2,0.00,-0.37,104.60,
1333.2,0.00,-23.08,104.66,
1333.1,0.00,-43.14,104.72,
1333.0,0.00,-68.23,104.77,
1333.1,0.00,-64.23,104.82,
1333.2,0.00,-38.89,104.87,
1334.0,0.00,-18.80,104.91,
1334.1,0.00,-3.05,104.95,
1334.1,0.00,12.46,104.99,
1334.2,0.00,18.48,105.04,
1334.0,0.00,16.14,105.08,
1333.9,0.00,16.00,105.13,
1333.1,0.00,2.17,105.18,
1332.9,0.00,0.07,105.23,
1332.8,0.00,0.00,105.29,
1332.8,0.00,-0.48,105.35,
1333.0,0.00,-0.20,105.41,
1332.8,0.00,7.77,105.47,
1333.6,0.00,0.52,105.54,
1333.6,0.00,0.02,105.62,
1333.7,0.00,0.00,105.70,
1333.8,0.00,1.26,105.78,
1333.6,0.00,-3.59,105.86,
1334.1,0.00,7.88,105.94,
1333.3,0.00,15.69,106.02,
1333.3,0.00,15.99,106.10,
1333.2,0.00,-3.00,106.19,
1333.3,0.00,-7.45,106.28,
1333.4,0.00,-0.43,106.37,
1332.7,0.00,-6.58,106.47,
1333.2,0.00,-0.53,106.57,
1333.2,0.00,-0.02,106.67,
1333.2,0.00,-0.13,106.78,
1333.2,0.00,-1.89,106.88,
1333.0,0.00,-0.10,106.99,
1333.7,0.00,7.05,107.10,
1333.4,0.00,24.63,107.21,
1333.3,0.00,31.69,107.32,
1333.3,0.00,22.94,107.44,
1333.4,0.00,14.55,107.56,
1333.5,0.00,14.73,107.68,
1332.9,0.00,14.77,107.80,
1333.0,0.00,5.25,107.93,
1333.0,0.00,2.06,108.05,
1333.1,0.00,-6.98,108.17,
1333.1,0.00,-29.04,108.30,
1333.0,0.00,-28.28,108.42,
1333.8,0.00,-16.59,108.54,
1333.6,0.00,-1.15,108.79,
1333.5,0.00,29.56,108.91,
1333.5,0.00,41.78,109.03,
1332.9,0.00,-23.29,109.26,
1333.5,0.00,-11.25,109.38,
1333.6,0.00,-8.02,109.50,
1333.6,0.00,9.11,109.62,
1333.6,0.00,6.67,109.74,
1333.5,0.00,1.16,109.87,
1334.6,0.00,9.97,109.98,
1333.9,0.00,15.75,110.09,
1334.0,0.00,3.97,110.19,
1334.0,0.00,0.15,110.30,
1334.0,0.00,-9.91,110.41,
1334.2,0.00,-2.01,110.53,
1333.0,0.00,10.27,110.64,
1333.7,0.00,9.79,110.74,
1333.8,0.00,-8.33,110.84,
1333.8,0.00,-6.37,110.95,
1333.8,0.00,-3.78,111.05,
1333.7,0.00,20.74,111.16,
1334.9,0.00,2.48,111.26,
1334.1,0.00,4.88,111.36,
1334.2,0.00,13.06,111.47,
1334.0,0.00,2.08,111.58,
1334.0,0.00,-1.18,111.69,
1333.9,0.00,-4.96,111.79,
1333.0,0.00,2.75,111.89,
1333.8,0.00,-18.48,111.99,
